지니어스매드 (genius_mad)	좋은하루되십셔~.~	시청자 334명	Just Chatting	2022-11-21 09:41:57.500582
막내현진 (hyeondini)	8시의 요정	시청자 322명	League of Legends	2022-11-21 09:41:57.500582
알송23 (khozzang1)	드래곤볼 데바데 훈련 38일차 ㅇㅅㅇ	시청자 325명	Dragon Ball: The Breakers	2022-11-21 09:41:57.500582
방토라 (4211tso)	방울🍅🍜] 1655소서리스 루페온 추오 잡기(w. 성대, 유키냥, 전데연)	시청자 293명	Lost Ark	2022-11-21 09:41:57.500582
9호 (9ho__)	두시간짜리방송	시청자 272명	Just Chatting	2022-11-21 09:41:57.500582
_자몽뀨_ (jamongrbbk)	조용히게임	시청자 267명	VALORANT	2022-11-21 09:41:57.500582
마레_플로스 (mareflos_kr)	[V] 야생 이로치 드라꼰 잡은 해룡은 잠깐 자고 와요ㅗㅇ!🐲✨	시청자 254명	I'm Only Sleeping	2022-11-21 09:41:57.500582
앙쥬8ㅁ8 (angjyu_xd)	방제 '라떼는 말이야 '생'고기도 많았다고 OTL' ŏ̥̥̥םŏ̥̥̥ in 세마	시청자 214명	Project Zomboid	2022-11-21 09:41:57.500582
유혜리 (kush1001)	🤍[드롭스] 애옹	시청자 213명	Genshin Impact	2022-11-21 09:41:57.500582
전데연 (gkfl33)	🌈[전데연] 에버그레이스 혼추 잡으실분? 3D 양갈래?!	시청자 199명	Lost Ark	2022-11-21 09:41:57.500582
나나양 (nanayango3o)	((⭐)) 좋은 아침	시청자 376명	Just Chatting	2022-11-21 09:41:57.500582
lowintblackcow	900%NP 3400시간해도재밌는게임	시청자 167명	They Are Billions	2022-11-21 09:41:57.500582
고먐잉 (rhaia11)	월요일은 잔잔하게	시청자 159명	Just Chatting	2022-11-21 09:41:57.500582
김도 (kimdoe)	[메운ㄷI]김★도♠랜◈드{{무.료.구.독}}시◆EH초☆확률▲↑↑UP↑↑EVENT중	시청자 8,890명	StarCraft	2022-11-21 10:08:56.374770
명훈 (mlchoins)	[명훈] 예티룰렛 220 걸린사람.....오늘 잠 못 잔다ㅋㅋㅋ !룰렛 메이플	시청자 1,778명	MapleStory	2022-11-21 10:08:56.374770
끠끼 (kuiki771)	풉키몬 스칼렛~~(훈수, 스포, 나쁜말XXXX) !편집자	시청자 1,379명	Pokémon Scarlet/Violet	2022-11-21 10:08:56.374770
크캣66 (crazzyccat)	프리시즌 굶주린 자야	시청자 1,205명	League of Legends	2022-11-21 10:08:56.374770
감블러 (9ambler)	포켓몬 엔딩보고 대회 엔트리 구상하기	시청자 1,090명	Pokémon Scarlet/Violet	2022-11-21 10:08:56.374770
모카형 (oilj_far)	방송이랑 게임이 제일조아	시청자 978명	Just Chatting	2022-11-21 10:08:56.374770
진수0 (jinsooo0)	포켓몬 스칼렛 신입 트레이너(포켓몬 첨해봄)	시청자 680명	Pokémon Scarlet/Violet	2022-11-21 10:08:56.374770
성대 (sungdae12)	루페온도 질 수 없죠 에버그레이스 혼추 가실분 (with.방토라)	시청자 611명	Lost Ark	2022-11-21 10:08:56.374770
Sejun_Park	파치리스들의 팔데아 정복기 [4]	시청자 552명	Pokémon Scarlet/Violet	2022-11-21 10:08:56.374770
고수달_ (gosudal123)	숟가락든망나니	시청자 555명	League of Legends	2022-11-21 10:08:56.374770
향토끼 (scentrabbit)	[PS5] [무자비 난이도] 광휘 세트 입고 딜무새 !	시청자 485명	God of War Ragnarök	2022-11-21 10:08:56.374770
봉영 (bongyoungpark)	!build Hell Vykas Reaper 헬비아한판! [1614 Reaper Main]	시청자 436명	Lost Ark	2022-11-21 10:08:56.374770
만득 (esstree)	바이올렛 도감 다 채우기 ㄱㄱ	시청자 422명	Pokémon Scarlet/Violet	2022-11-21 10:08:56.374770
파트1 (nlmiso04)	프리시즌 연구소	시청자 388명	League of Legends	2022-11-21 10:08:56.374770
나나양 (nanayango3o)	((⭐)) 좋은 아침	시청자 376명	Just Chatting	2022-11-21 10:08:56.374770
유키냥_ (yukinyang2475)	[유키냥] 휴방뱅송이지만 루페온 혼재의추오 도전 (w. 방토라씨, 원장님)ヽ(✿ﾟ▽ﾟ)ノ	시청자 348명	Lost Ark	2022-11-21 10:08:56.374770
지니어스매드 (genius_mad)	좋은하루되십셔~.~	시청자 348명	Just Chatting	2022-11-21 10:08:56.374770
_쮸즈_ (akajian)	wow 용군단 중고뉴비에오	시청자 329명	World of Warcraft	2022-11-21 10:08:56.374770
막내현진 (hyeondini)	8시의 요정	시청자 322명	League of Legends	2022-11-21 10:08:56.374770
_모모냥_ (momonyang55)	찐와린이 올해안에 만렙도전 17일째 / 와춘기	시청자 318명	World of Warcraft	2022-11-21 10:08:56.374770
방토라 (4211tso)	방울🍅🍜] 1655소서리스 루페온 추오 잡기(w. 성대, 유키냥, 전데연)	시청자 293명	Lost Ark	2022-11-21 10:08:56.374770
알송23 (khozzang1)	드래곤볼 데바데 훈련 38일차 ㅇㅅㅇ	시청자 289명	Dragon Ball: The Breakers	2022-11-21 10:08:56.374770
_자몽뀨_ (jamongrbbk)	조용히게임	시청자 276명	VALORANT	2022-11-21 10:08:56.374770
9호 (9ho__)	두시간짜리방송	시청자 259명	Just Chatting	2022-11-21 10:08:56.374770
마레_플로스 (mareflos_kr)	[V] 야생 이로치 드라꼰 잡은 해룡은 잠깐 자고 와요ㅗㅇ!🐲✨	시청자 249명	I'm Only Sleeping	2022-11-21 10:08:56.374770
앙쥬8ㅁ8 (angjyu_xd)	방제 '라떼는 말이야 '생'고기도 많았다고 OTL' ŏ̥̥̥םŏ̥̥̥ in 세마	시청자 222명	Project Zomboid	2022-11-21 10:08:56.374770
전데연 (gkfl33)	🌈[전데연] 에버그레이스 혼추 도전!? 3D 양갈래?!	시청자 219명	Lost Ark	2022-11-21 10:08:56.374770
유혜리 (kush1001)	🤍[드롭스] 애옹	시청자 208명	Genshin Impact	2022-11-21 10:08:56.374770
여름이0908 (qufakwdywjd)	름디오♥	시청자 194명	Just Chatting	2022-11-21 10:08:56.374770
고먐잉 (rhaia11)	월요일은 잔잔하게	시청자 185명	Just Chatting	2022-11-21 10:08:56.374770
lowintblackcow	900%NP 3400시간해도재밌는게임	시청자 164명	They Are Billions	2022-11-21 10:08:56.374770
새초롬__ (saechorom)	메운디 메린이 (17트)	시청자 157명	Just Chatting	2022-11-21 10:08:56.374770
_마리모0 (ej2220)	수육이 먹고싶었지만 수육을 사러나가기 귀찮아서 물을 고기라 생각하면 수육이 된다고 생각해 수육대신 물을 섭취한 인어 마리모🧜🏻‍♀️💦	시청자 154명	Just Chatting	2022-11-21 10:08:56.374770
ForGG	[LIVE] GSL Code A,DreamHack Arena MSL Champion, Thanks for all of support !Sub  !Donate !youtube	시청자 152명	StarCraft II	2022-11-21 10:08:56.374770
얄네 (yane1004)	[데바데] 오랜만에 파로마로 때리기	시청자 131명	Dead by Daylight	2022-11-21 10:08:56.374770
뉴생이 (kr3737)	[뉴생이]  ヾ(´•👅•｀)ノ	시청자 127명	Genshin Impact	2022-11-21 10:08:56.374770
솜살랑 (somsalang)	캡쳐보드 사망	시청자 126명	Cyphers	2022-11-21 10:08:56.374770
